,timearr, xearr, yearr, zearr,vxearr,vyearr,vzearr
0,2447892.4999999995,30.21563428937919,-14.68447194279792,-4.1576848833758335,0.0181994950224665,0.006321193782739,-0.00018850663892
1,2447893.5000000005,30.233611007787776,-14.678032646814179,-4.157859424806056,0.0181389305996972,0.0066255572327834,-0.0001898351377785
2,2447894.5,30.251525043755624,-14.67129274320234,-4.158033991312453,0.0180728111935529,0.0069284641977201,-0.0001911940255271
3,2447895.5,30.26937095481399,-14.66425374800551,-4.158208616446215,0.018001250663023,0.0072297771781397,-0.0001925797797732
4,2447896.5,30.287143419199506,-14.656917302143558,-4.158383329455373,0.0179243761062217,0.0075293828927446,-0.000193986559158
5,2447897.5,30.3048372461344,-14.649285145008518,-4.158558152998072,0.0178423216633047,0.0078271965175867,-0.0001954063029326
6,2447898.4999999995,30.32244737889443,-14.641359084389821,-4.158733101060198,0.0177552202262334,0.0081231646110391,-0.0001968290513837
7,2447899.4999999995,30.33996888849678,-14.633140964700921,-4.158908177347102,0.0176631930471206,0.008417265300903,-0.0001982435835233
8,2447900.5,30.35739695637953,-14.62463263712271,-4.159083374495737,0.017566338440967,0.0087095040044409,-0.0001996384134708
9,2447901.5,30.3747268463877,-14.615835936707581,-4.15925867442756,0.0174647222324258,0.008999903777411,-0.0002010030419439
10,2447902.5,30.39195386945139,-14.606752671453766,-4.15943404996814,0.0173583731961469,0.0092884914164827,-0.0002023291835915
11,2447903.5000000005,30.4090733471606,-14.597384626071449,-4.159609467529136,0.0172472855586843,0.00957528266201,-0.0002036116143718
12,2447904.5,30.42608058124727,-14.587733579232909,-4.159784890333865,0.017131427967551,0.0098602706691634,-0.0002048483959431
13,2447905.5,30.44297083404231,-14.57780132944313,-4.159960281542731,0.0170107558211484,0.010143420560695,-0.0002060404790589
14,2447906.5,30.45973932129609,-14.567589723124039,-4.160135606760451,0.0168852230619128,0.0104246702623517,-0.0002071909156234
